url,title,play,user
/playlist?id=5360622654,用尽力气只换来半生回忆,72226,围豆
/playlist?id=5104276959,【古风·燃向】胡琴琵琶与羌笛,66102,二岁的哆啦
/playlist?id=4904668016,从结婚开始恋爱 电视剧原声带,65909,招摇芷嫣-琉璃-司凤璇玑szd
/playlist?id=5138354053,谁是谁的朱砂痣，谁是谁的意难平,61411,听歌就完事辽
/playlist?id=5335027496,W8VES‖厂 牌 文 化,1632,怀里兜满了给mafu的爱心
/playlist?id=5272494469,『中文说唱』无法抗拒 | 把故事写成诗,72万,赛因Sin
/playlist?id=5298861707,《早餐中国》第三季 点滴的陪伴 浓浓的爱,1502,礼闻___
/playlist?id=5254637478,枝头望，秋风凉，忆昔少年郎,71万,蜜糖男孩
/playlist?id=5187771084,华语｜腹有诗书气自华，读书万卷始通神,58765,施词
/playlist?id=5323849154,短暂放空 | 戴上耳机隔离所有外面的声音,68万,空气很颓废
/playlist?id=5354214565,《飞鸥不下》广播剧OST,1619,Tourdon
/playlist?id=5326323890,大雾散去，我爱你，人尽皆知,1468,谁又被谁辜负
/playlist?id=5332517937,［轻音乐］仙女们的甜甜下午茶时光,56140,虚空第一美少女
/playlist?id=5259052974,吾吉GhojiMetQurban,56215,Yakupjan-Official
/playlist?id=5214106048,等到妳还要多久,54233,初晨观潮
/playlist?id=5351072273,“最怕温柔与爱抵不过新鲜感”,66万,窥尽人间遗憾
/playlist?id=5357391567,【潮汕说唱】吃条肠粉,50621,3aGuaiXXL
/playlist?id=5355689258,穿过挪威的森林 进入你的梦里,1380,熱槑-
/playlist?id=5306707333,十一月拜托了，希望暴富和拥有甜甜的恋爱,58万,柠檬木有枝
/playlist?id=5014104831,唱首甜甜的情歌给心爱的人吧,56万,迟到情书
/playlist?id=5196585996,拜托！生活少一些莫名其妙的不开心,55万,-情殇雨夜-
/playlist?id=4925612787,我们的歌第二季,55万,风轻轻飘随你笑
/playlist?id=5351170824,『爽到极致』说唱Club,1296,飞星传长恨
/playlist?id=5068112826,“太过于主动会疲惫，太过在乎会崩溃”,54万,晚冬色
/playlist?id=5093830574,没有人在车窗起雾时写我的名字,53万,浪漫心动选手
/playlist?id=5118524949,中文 City-Pop | 摇摆,44140,PowerMilk包话喵
/playlist?id=5356417923,-❥维吾尔族明星 Mamatjan Abdukadir♡,1241,RizaNovaUZ
/playlist?id=5333551224,直火帮2020全国巡演上海站,1178,可充电的juissu
/playlist?id=5295527144,致青春｜成长就是坚持与妥协的两难,44万,格格酱GG
/playlist?id=5214583006,中文说唱|我想呼风唤雨用奇妙旋律,44万,AkashiAshes
/playlist?id=5343328370,「翻唱」好听的歌完整版,1170,躲进人间边界
/playlist?id=5333857948,全都给我哭(*꒦ິ⌓꒦ີ),1099,肩扛音响炸学校
/playlist?id=5313215935,YakupJan 吉他歌曲汇编❤️,1069,YakupJan_Zlp
/playlist?id=5240258960,『秋日呓语』日落与你是人间最大的浪漫,38万,雾与晨的杂货店
/playlist?id=5338010019,德没 表情银行,1099,AimeChopin
/playlist?id=5227511509,【亲子陪伴】早教启蒙好习惯儿歌,33493,东东龙儿童音乐工作室
/playlist?id=5341024670,暗恋是一种礼貌 暗地里建起一座城堡,34万,她的水彩笔
/playlist?id=5261241463,一 键 清 除 秋 乏 指 南 丨硬地原创9月榜,33万,硬地原创音乐榜
/playlist?id=5267421560,精选国语说唱 | 伤感旋律rap,33万,一片孤叶行舟
/playlist?id=5309653968,雅居乐清水湾·2020海南草莓音乐节,918,Luooyan
/playlist?id=5348716893,神仙翻唱｜翻，~~有点强迫症 ！,31万,notFand
/playlist?id=5236230168,Real hiphop•想要成为rap star,31万,西柚甜
/playlist?id=5316866707,这100首歌里藏着多少你的青春记忆？,901,琉潵
/playlist?id=5145171537,华语爵士特调│掩不住的迷迭风情,29万,Evelauren
/playlist?id=5338654959,单曲循环的歌词里都是遗憾,28万,仙女爱吃香菜_
/playlist?id=5317601347,厂牌精选 | 丹镇北京,28537,云音乐说唱专区
/playlist?id=5035252621,治愈系：愿你一切皆有望，一切皆可期。,27万,Belle蓓菈
/playlist?id=5356836008,经典唱片丨宝藏太多，一个装不下,35万,我自清欢丨被嫌弃的唐唐的一生
/playlist?id=5301149889,FPX TIAN(kn9的爹)的歌单,842,opretusy
/playlist?id=5235835444,尤长靖‖一场脱“糖”冒险,821,尤长靖AZORAland全球后援会
/playlist?id=5257577343,我抓不住世间的美好 | 所以装作随意的样子,25万,foreverallin
/playlist?id=5106047440,你好像只是偶尔需要我,25万,耗尽归途的光
/playlist?id=5335852802,GM仙●阴间说唱,826,狐沚丶
/playlist?id=5348420255,Arkin Abdulla 全歌曲合集【继续更新】,25383,AbdurusulObul
/playlist?id=5341635928,abdullaGurpisi 阿不都拉舞台,771,AwuziAyoufu阿伍孜阿尤甫
/playlist?id=5149469787,一首歌一个故事 关于赵英俊的四十三年,24845,柚時一念
/playlist?id=5326275471,2020年《隐秘而伟大》OST,779,jaycd5
/playlist?id=5098084123,关于美好，要从我遇见你的那天说起,21万,芦娃还是小学生
/playlist?id=5258069401,世间有很多美好等你 你要内心温柔 安静努力,21万,-KooTo-
/playlist?id=5289463564,你的才华价值一千万,22754,安阳汪涛
/playlist?id=5362410247,『华语说唱』愿所有的来日都可期,20万,贾嘉葭_
/playlist?id=5171375333,世间温柔皆遗憾,20万,我有一堆好歌单
/playlist?id=5298665388,「古风×天下」我将走过，再不重回。,21263,大叔_何足道哉
/playlist?id=5322068980,全收录丨Ice Paper 采样用曲目,674,怨念的肥皂泡_
/playlist?id=5349291073,华语流行歌曲 | 2020精选热门单曲,106万,KIND_CQ
/playlist?id=4982457159,潮汐怎遇潮落.,19万,银河趣事收藏家
/playlist?id=5071672662,July / 解锁薄荷味夏日带来的惬意感,104万,獨鎵誋憶
/playlist?id=3193998638,除夕：辞旧迎新，阖家团圆好时光,99万,真咸鱼饼干
/playlist?id=5338800425,记不得上次湿了的眼已过了多少天,19402,Snowy_M
/playlist?id=5308719149,我有点想你了，其实也不止有点,88万,流年忧光影
/playlist?id=5337251047,什么时候能睡个好觉,15万,暮徐
/playlist?id=4966399708,美好的时光『综艺』,15万,小薛鸭鸭
/playlist?id=5213027817,维吾尔语歌曲XakirRehimjan,13万,Ghulamjan-Yakup
/playlist?id=5094432203,陈奕迅线上慈善演唱会 | 日出日落一直陪你,13万,五月未了
/playlist?id=5333230657,秋日的烦恼也将被冬雪悄悄埋藏,15736,最好的那年yo
/playlist?id=5321972385,今天的心情是彩色的,15236,Jupiter6-1
/playlist?id=5071972277,耳机里的温柔乡，这些歌可以引来超甜的恋爱,69万,YouTube视频推荐
/playlist?id=5311647551,值得循环的中文歌单,13万,NoraEnPure_
/playlist?id=5272549088,华语｜用清新的旋律赶走夏日,67万,赛因Sin
/playlist?id=5347812547,知名歌手Mahmut-Sulayman,490,Parhat-FM
/playlist?id=5056664067,孙燕姿|总有首歌和青春对号入座,12万,云音乐VIP
/playlist?id=5263756303,现代青年复古style：来和我一起摇摆～,12万,半眠two
/playlist?id=4987099003,爱意提笔扬千里,12万,浪漫仅供参考
/playlist?id=4985344057,忘不了，你的爱,60万,我该去见你了
/playlist?id=5073862511,温柔丨超级好听的情歌,11万,温差感
/playlist?id=5333154711,说唱/中文/小众/宝藏/循环播放,11万,偷偷的叹了口气
/playlist?id=5213019512,流行歌手XakirRehimjan,11万,Reyimjan-Abdukeyum
/playlist?id=5343145007,(按顺序)刺猬2020-2021【赤子白仙】巡演,435,AbsolutelySCott
/playlist?id=5329052352,天官赐福动画原声带/花怜同人曲,435,肖战的小飞侠芸儿
/playlist?id=5337424399,《嗨唱转起来2》热门歌曲收录（1-6期）,52万,网易云音乐
/playlist?id=5089959497,谁能将爱意匿藏在大雾深处,51万,浪漫心动选手
/playlist?id=5341804046,【我们有太多凑巧…却…唯独缺个正好】,406,王可为h
/playlist?id=5301707570,你 可 真 無 趣 啊,11817,過夜時
/playlist?id=5081270353,国风 I 迷醉在国风柔美的歌声里,96338,饭饭之交c
/playlist?id=5350729261,“适合比喜欢更重要”,48万,窥尽人间遗憾
/playlist?id=5365159148,古风｜你爱着谁 心徒留几道伤,397,懒人_rmqB
/playlist?id=5013018776,华语Urban · 城市律动浪潮,45万,蜜糖男孩
/playlist?id=5325046618,【云村纯音乐】我们一起来感受感受云村的风,11128,dellydog
/playlist?id=5104132902,何 以 治 丧 ，以 丧 治 丧,88009,白咿呀白
/playlist?id=5351464102,第33届中国电影金鸡奖提名名单,87337,与银河对视
/playlist?id=4865261419,一个爱而不得的人,42万,风轻轻飘随你笑
/playlist?id=5274326947,雨淋湿了天空毁的很讲究,11372,凭什么后来者_居上阿
/playlist?id=5326457462,2021太湖迷笛新年室内音乐节-战国舞台,359,迷笛
/playlist?id=5347165621,20201122直火帮重庆站巡演歌单,355,K_NINE
/playlist?id=5224037221,成长 | 你要做一个不动声色的大人了,40万,柠檬木有枝
/playlist?id=5358139518,你的大表哥曲甲,397,假如这是一个有诗意的名字
/playlist?id=5215296459,秋色平分丨温柔的塞满了昏黄的日常,39万,陈北及
/playlist?id=5352338092,精选 刘大壮网抑歌单,380,阿君sdyp
/playlist?id=5360126799,遗憾有多好 爱过的人忘不掉,10万,铁锨andRose
/playlist?id=4984064399,双子座的随机播放,71755,陶白白33
/playlist?id=5357761172,直火帮2020巡演北京站“SFGRevengeSeason”,326,sodamn
/playlist?id=5251700939,【二字古风】用我三生烟火，换你一世迷离。,69466,生于世间不由我
/playlist?id=5277092168,﹅RAP BEAT﹆精选 | 说唱伴奏,32万,一片孤叶行舟
/playlist?id=5191921256,私人宇宙 独立频率 | 硬地新歌Vol. 11,30万,硬地原创音乐榜
/playlist?id=5219696456,我总不能耗尽一生换一句你的有可能,104万,螚安Vivienne
/playlist?id=5238997921,再见黄鸿升：想念那些年我们追过的台偶,98万,真咸鱼饼干
/playlist?id=5356828063,我学着温柔，把一些情话慢慢熬,34万,我自清欢丨被嫌弃的唐唐的一生
/playlist?id=5186391599,丧 吗 ？ᵕ᷄≀ ̠ᵕ᷅,57437,旺仔不是牛奶ovo-
/playlist?id=5350016518,一首歌一个故事,26万,仙女爱吃香菜_
/playlist?id=5257494686,治愈民谣 | 繁星藏了你的笑颜满天闪烁,25万,foreverallin
/playlist?id=5225116486,把秘密借给你 孤独的自言自语,25万,西柚甜
/playlist?id=4987446336,纵使你心如刺猬，仍有人爱你不讳,89万,望你眼中风起
/playlist?id=5305929925,只要笑一笑 没什么事情过不了,84万,梅格妮-妮
/playlist?id=5256299493,华语放克│烫个头跳支舞律动起来很复古,23万,Evelauren
/playlist?id=5304335468,乐才派编曲学员作品集,208,PaukSoul
/playlist?id=5317419027,超强flow，第一句就爱,6546,橘子色系
/playlist?id=5362130084,『民谣』不止有诗和远方，还有大家的故事,19万,贾嘉葭_
/playlist?id=5272530084,放不下的，是我们这些俗人而已,64万,赛因Sin
/playlist?id=5256296487,秋天中的小惬意|地中海上泛着船桨,40259,祖安第一文明选手
/playlist?id=5160816840,那些适合耳机里单曲循环的宝藏Rap,15万,AkashiAshes
/playlist?id=4982638370,这些歌里藏着蜜，单曲循环也不腻,15万,-情殇雨夜-
/playlist?id=5364611319,哭完了吗 挂了吧,177,孤独与我独享
/playlist?id=5187527876,华语｜宝剑锋从磨砺出，梅花香自苦寒来,35110,施词
/playlist?id=5259101306,艾孜提Hazritiali,34447,Yakupjan-Official
/playlist?id=5358529732,周深 | 百般烟火色,161,悸北北北北北叻
/playlist?id=5251975536,月圆夜/与祖国共赏一轮明月 共寄同一份思念,45万,獨鎵誋憶
/playlist?id=5355088033,“就怕rapper说情话”,4904,有人弄乱了玫瑰-
/playlist?id=5354038261,“我在淋雨 等风也等你”,5101,抖音兵权
/playlist?id=5258391897,我听，你听 (2),4677,凡宇Felix
/playlist?id=4982963602,“念旧的人就像个拾荒者”,40万,我该去见你了
/playlist?id=5337581357,难 过 要 藏 起 来 | 民 谣 歌 单,40万,KIND_CQ
/playlist?id=5009434579,如果你也喜欢李荣浩,31045,火星小卖部
/playlist?id=5245022972,Tony老师，做头发时放点R&B听呗,38万,蜜糖男孩
/playlist?id=5199705714,Youtube精选丨制霸油管的华语金曲,11万,云音乐VIP
/playlist?id=5213037603,流行歌手Bahtiyar&Zulmira,11万,Reyimjan-Abdukeyum
/playlist?id=5022413817,不一样的烟火，一样可以绽放！,34万,苏奕杰
/playlist?id=5217209397,热血张杰 | 听！那些点燃梦想的励志歌声,34万,网易云音乐
/playlist?id=5079142193,承诺只有履行了才会变得有意义,10万,暮徐
/playlist?id=5324875729,一转眼秋天成了故事，冬天成了风景,207万,情思天鹅
/playlist?id=5015766497,笨蛋，很失落吧,84万,长夜看海
/playlist?id=5356476688,Guzalnur Kurban 全歌曲合集【继续更新】,23203,AbdurusulObul
/playlist?id=5227534292,厂牌精选 | 404Rapper,23073,云音乐说唱专区
/playlist?id=5135567486,强颜欢笑丨你的面具下是否也藏着一颗玻璃心,72万,原创君
/playlist?id=5324638854,“所以爱会消失的对吗”,27万,窥尽人间遗憾
/playlist?id=5155756186,精选｜好听的翻唱没有完整版,26万,情感文字君
/playlist?id=5339952275,华语温暖丨初冬抚慰人心的暖歌,3358,幻菱君
/playlist?id=5240398415,光影交错之际 再次拥抱你 | 硬地新歌Vol.12,25万,硬地原创音乐榜
/playlist?id=5240464747,2020第十一届金音奖完整入围名单,24万,陈北及
/playlist?id=5305644899,国风说唱｜堂堂中国要让四方来贺,3295,香蕉之城
/playlist?id=5272531068,Emo Rap|丧 到 极 致 与 君 共 勉,61万,赛因Sin
/playlist?id=5104138549,好听且抚慰人心的音乐,77728,白咿呀白
/playlist?id=5363176561,民谣。碌碌謀生 謀其所愛,123,暴躁的小獅子給你一jio
/playlist?id=3114993262,希望 你也曾遗憾过,52万,望你眼中风起
/playlist?id=5303611370,YOLO Live house,118,BassJan
/playlist?id=5238995017,说唱＾ ＾（在夜晚很丧的时候听的歌）！,114,会是你的小超人
/playlist?id=5363931652,世间情愫，都在这里了,17万,贾嘉葭_
/playlist?id=5329617120,容易被忽略的好歌推荐（持续更新中,110,光荣____
/playlist?id=5358462936,还是喜欢百事可乐,114,想娶焦菲菲吖
/playlist?id=5324400642,你曾说过会永远爱我,2581,智贤哇
/playlist?id=4980658163,《金刚川》电影原声大碟,59214,小薛鸭鸭
/playlist?id=5248164364,希望通过努力 在这个时代留下厉害的痕记,40万,螚安Vivienne
/playlist?id=5049855015,撩人音色/男友音哄你入睡,53771,旺仔不是牛奶ovo-
/playlist?id=5219046512,牵 手， 相 守， 白 首。,15万,我自清欢丨被嫌弃的唐唐的一生
/playlist?id=5320749241,11月水星顺行，宜与天蝎共坠爱河,36万,蜜糖男孩
/playlist?id=5349307028,在这个年纪也许不配拥有爱情,36万,KIND_CQ
/playlist?id=5215461130,华语说唱：在歌词里感受苦甜人生,142万,情思天鹅
/playlist?id=5300069588,你像蒲公英一样散开，此后到处都是你的模样,12万,foreverallin
/playlist?id=5034582425,「你很特别」致世上独一无二的自己,65万,原创君
/playlist?id=5135315071,热情终将会被辜负,29万,决劣
/playlist?id=5372720930,12月好事正酿，大家都要如愿以偿,299万,念念念安娜
/playlist?id=5354264468,EDM&说唱电子伴奏,91,BECU_MUSIC接混音定制
/playlist?id=3062096932,值得单曲循环的歌曲,25万,情感文字君
/playlist?id=5364237459,窦靖童的歌单from着调专访,96,03012891
/playlist?id=5206333348,古风热歌DJ版：蹦迪修仙两不误,24万,真咸鱼饼干
/playlist?id=5225785015,「国风堂」伴奏合辑,1846,国风堂音乐企划
/playlist?id=5308536192,《成化十四年》背景音乐,1863,陈恒他呀喜欢你
/playlist?id=5272491546,[ 单 曲 循 环 ] 一 世 情 话 赠 你.,48万,赛因Sin
/playlist?id=5365269384,一起走吧，去看你梦中澎湃的海,1615,看瓜的少年与猹
/playlist?id=5366029073,宋声声——&I will be with you forever,83,遇江辞
/playlist?id=5361843251,美术联考必胜歌单,83,飛鴻所長
/playlist?id=5154681301,华语|因为遇见你，浩瀚星辰皆降为尘,136万,大肥猫好可爱哟
/playlist?id=5147139279,中国好声音2020｜勇敢唱响梦想旋律,19万,苏奕杰
/playlist?id=5214146127,秘密情绪交换所 丨 硬地原创8月榜,18万,硬地原创音乐榜
/playlist?id=5125084631,精选丨温柔的宝藏女声,29835,温差感
/playlist?id=5259050984,毕拉勒BilalEnwer,28037,Yakupjan-Official
/playlist?id=5205316540,夏天悄悄溜走，我还来不及道别,36万,蜜糖男孩
/playlist?id=5363868927,一夜之间 | 我的心似乎判若两人,17万,贾嘉葭_
/playlist?id=5217204733,先锋张杰 | 一起感受MIX-POP的魅力,17万,网易云音乐
/playlist?id=5357800543,星光暗淡谁又会是是我的救赎,78,划走你就草率了
/playlist?id=5331810456,姐姐的爱乐之程 歌曲及原曲 全收录,7760,招摇芷嫣-琉璃-司凤璇玑szd
/playlist?id=4982001726,光是抓不住的 雾也总会散的,33万,长夜看海
/playlist?id=5055687050,就此别过丨人生不过是一段不停告别的旅程,62万,原创君
/playlist?id=5352497878,圣诞节中国人应该听的歌曲,7714,安阳汪涛
/playlist?id=5310293527,“一起来吹晚风叭”,1317,湫小兮-
/playlist?id=4994543833,人是不会愧疚的 遇到好的 谁还记得你是谁,30万,决劣
/playlist?id=4982373805,从前你穿越风雨都会仓促见一面,28万,望你眼中风起
/playlist?id=5076584626,只是怕错过在一起叫梦,6945,凭什么后来者_居上阿
/playlist?id=5327027365,让我们带着感恩与善良，拥抱阳光温暖前行,12万,獨鎵誋憶
/playlist?id=5302223954,亲爱的麻洋街∣OST,1199,雨曦儿nine
/playlist?id=5253311101,和生活对抗时，还总想抽空喝杯奶茶,46万,念念念安娜
/playlist?id=5300111406,愿你走出半生，归来仍然满眼星辰,12万,foreverallin
/playlist?id=5272517047,精 选丨 超好听单曲循环,44万,赛因Sin
/playlist?id=5219049682,我喜欢你，不是情话，是心里话！,11万,我自清欢丨被嫌弃的唐唐的一生
/playlist?id=5298854979,加油打工人！平凡者亦可谱写绚丽篇章,23万,真咸鱼饼干
/playlist?id=5189102894,请保持眉梢跳跃，有人待你对视,11万,我该去见你了
/playlist?id=5104187312,国风说唱| 江湖江山各半生,47849,白咿呀白
/playlist?id=5177226800,Gittar Nahxilir吉他歌曲,47181,Reyimjan-Abdukeyum
/playlist?id=5310278737,一个天枰座的民谣歌单,5378,橘子色系
/playlist?id=5245856262,生命只有一次，你要活得淋漓尽致,64万,情思天鹅
/playlist?id=5351291948,2020中国好声音原唱大碟,46967,云音乐VIP
/playlist?id=5367107706,宋亚轩｜ 全能门面颜霸主唱,67,颂星灯
/playlist?id=5017466317,浪漫说唱 | 隐藏于音乐间的抒情诗人,58万,原创君
/playlist?id=5344201727,愿你无论喜忧，都能坦然以对,897,总裁小妾
/playlist?id=5334363156,张婧之｜我的心事都在歌词里,939,张婧之
/playlist?id=5355270140,“爱意东升西落”,4572,有人弄乱了玫瑰-
/playlist?id=5360247454,“她不会站在原地等你”,918,错过那缕白月光
/playlist?id=4994581146,总是不长记性的过分期待,25万,决劣
/playlist?id=5349205958,我差点以为这辈子就是你了,13万,KIND_CQ
/playlist?id=5308240190,新生代Rapper名录,12917,云音乐说唱专区
/playlist?id=5300101606,深夜向| 人间悲喜不相通,11万,foreverallin
/playlist?id=5202937505,以歌叙情|在平凡的生活拥抱自己,21万,三亿资产肥治
/playlist?id=5260950653,时光穿梭 | 写一首名为往事的诗寄往青春,56万,原创君
/playlist?id=5251503454,【为你写歌】那些被用作歌名的芳名,11296,生于世间不由我
/playlist?id=5219023822,"how are you  “i'm fine. """,11万,我自清欢丨被嫌弃的唐唐的一生
/playlist?id=5293591065,万事胜意，享受拼单的快乐！,31万,念念念安娜
/playlist?id=5322238208,我听，你听（3）,3211,凡宇Felix
/playlist?id=5339998253,初冬暖歌｜一缕阳光冲调的温暖,3148,幻菱君
/playlist?id=5326454936,《姐姐的爱乐之程》音频全收录,92885,网易云音乐
/playlist?id=5237506999,2020年凤凰/仙人掌/草莓音乐节抢鲜听,44510,云音乐VIP
/playlist?id=5186614413,【全民K歌】那些好听的翻唱,20788,旺仔不是牛奶ovo-
/playlist?id=4994783490,治愈良药 | 每种情绪都应该得到抚慰,55万,原创君
/playlist?id=5104174752,说唱丨心动就在一瞬间,41708,白咿呀白
/playlist?id=5323071232,再 见 你 也 会 眼 红,19679,一片孤叶行舟
/playlist?id=5337360642,华语集 | 200首歌曲循环了整个青春时代,44,爱睡的小王
/playlist?id=5122977670,夏日限定丨消暑小调 一曲解忧,54万,原创君
/playlist?id=5373450418,总有人后来居上,31939,窥尽人间遗憾
/playlist?id=5338270787,霄磊丨国风极乐世界,42,李小笨LXB
/playlist?id=5352566036,元旦来了 春节还远吗,6008,安阳汪涛
/playlist?id=5305808777,厂牌精选 | Free-Out,11720,云音乐说唱专区
/playlist?id=5250484047,寂寞无害 | 告别所有未曾说出的喜欢,50万,原创君
/playlist?id=5326473174,2020太湖迷笛跨年夜,305,迷笛
/playlist?id=5341459485,没来得及说抱歉，你已经不在身边,10036,小攀哟
/playlist?id=5249051281,如今最好丨与你毫无保留的青春恋曲,48万,原创君
/playlist?id=5372593094,她说万幸得以相识,31880,窥尽人间遗憾
/playlist?id=5364434197,Old School｜说唱就听最纯正的老学校,33611,云音乐VIP
/playlist?id=5271528661,第31届金曲奖入围及获奖音乐人作品,3875,施词
/playlist?id=5251637416,【戏腔古风】戏已开腔 八方开听,7714,生于世间不由我
/playlist?id=5307278357,孤独患者| 无人的慵懒 坠落在朦胧夜色里,47万,原创君
